p+0.04_10.9548_0 dE= 0.01202
actual force   predicted force   difference
5615214981568.27148
5307537356426.36621
4651481983454.59375
4197117535974.10498
4854803154521.22656
5071744583430.81055
4119470008407.62012
4327939482610.03223
3887232304305.38623
5399318979476.43555
3523417180103.05322
3714816366816.93164
5627000007773.14062
3210921283348.94775
5679227767062.76270
3278741488991.24805
3304962204297.57422
5732603808976.76562
3322176336989.70264
3436668742560.05078
3676378330839.97412
5603079424517.12891
3734540102310.29150
4054324439420.30713
5536442209474.23828
4114170645275.45898
4009855612019.85693
5657877805496.13965
4142597411438.34717
4179771252713.13086
5706004090068.37891
5569056066621.19629
4234255887398.55029
4349285523535.28174
5307537356426.36719
4651481983454.59277
4197117535974.10498
4638634674001.62402
4035251759723.65869
5245363932936.14746
4092658071372.32031
3742587877638.73096
5520884824823.76270
3530077556954.05420
3414178851479.44238
5716506368867.26660
3436668742560.05176
3676378330839.97461
5603079424517.12695
3430303490272.19287
5522355935014.28223
3625828967528.93359
3616272721136.58789
3802502167293.06885
5464217671610.51855
3844380916452.50244
3966015690680.31445
5546830026809.34863
3957884067652.50000
4234480991821.89453
5590514184144.52832
4228066888373.17529
4394212540016.35156
5455003564193.29980
5167920922766.85156
4621722430801.81055
4419309150877.38477
4786757037132.64844
5003123319180.95703
4353004260914.96777
4421569078332.45020
4072817066937.55176
5321575152965.83203
4039108723552.33936
3669674288195.07910
5542330929153.68164
3734540102310.29297
4054324439420.30713
5536442209474.23730
3616272721136.58740
3802502167293.06885
5464217671610.51562
3475084489509.79492
5440600572840.63477
3746376583504.31592
3533375720936.51416
3762934702266.16895
5519374168300.11719
4076502038650.02979
3670182530207.86719
5532941749709.00293
4390693722885.96045
4015622482362.30908
5387524995883.31836
4612121153236.81543
4409325670768.31348
5106180345918.47656
4733360917160.98047
4547924708272.17871
4942556273002.41309
4336231570874.95166
4501789268634.70996
5267621917496.96094
3961497272992.97461
4338831204058.16553
5485118612105.37891
4114170645275.45996
4009855612019.85889
5657877805496.13965
3844380916452.50342
3966015690680.31445
5546830026809.34766
3533375720936.51318
3762934702266.16846
5519374168300.11914
3361734092751.48340
3455153422724.70996
5636360501875.18066
3577754695893.27979
3387873622170.74902
5678718917055.86621
4013207802868.84424
3712454990584.39551
5545559889454.52734
4521597427923.35645
4063822171860.90527
5272835663750.58984
5098962510435.63672
4794429713996.06445
4258945430226.07959
5393231512420.59961
4302871150531.74219
4486330273812.87793
4160713839141.35693
4271985909151.41992
5615214981568.27246
4142597411438.34717
4179771252713.13037
5706004090068.37891
3957884067652.49951
4234480991821.89404
5590514184144.53027
4076502038650.02979
3670182530207.86768
5532941749709.00684
3577754695893.28076
3387873622170.74951
5678718917055.86621
3296473844921.47217
3296473844921.47021
5780645908711.79980
3617274566736.83545
3473795179390.07715
5701921467733.84863
4243691146592.78955
3784659830005.80518
5467563036599.22949
5289877403464.54492
4648371470432.39453
4048950361392.17236
5476497871670.14941
4489360854449.53711
4189227344419.31396
5664889629035.42871
4252277827834.24512
4215161058665.57861
5569056066621.19531
4234255887398.54932
4349285523535.28271
4228066888373.17529
4394212540016.35156
5455003564193.29980
4390693722885.96094
4015622482362.30859
5387524995883.31836
4013207802868.84326
3712454990584.39404
5545559889454.52734
3617274566736.83496
3473795179390.07715
5701921467733.84961
3473795179390.07715
5701921467733.85254
3617274566736.83691
3712454990584.39648
4013207802868.84570
5545559889454.52539
4015622482362.31250
4390693722885.96289
5387524995883.32031
5455003564193.29980
4394212540016.35352
4228066888373.17627
5569056066621.19434
4349285523535.28418
4234255887398.55078
5307537356426.36621
4651481983454.59375
4197117535974.10498
5167920922766.85059
4621722430801.81055
4419309150877.38379
4612121153236.81445
4409325670768.31348
5106180345918.47754
4521597427923.35645
4063822171860.90332
5272835663750.58789
4243691146592.78955
3784659830005.80518
5467563036599.22949
3712454990584.39648
4013207802868.84619
5545559889454.52832
3743413701808.21826
5491219856676.45801
4101227781384.78174
3952163543901.27246
4250683162091.91602
5402065144869.30566
4168227891782.77100
4313489814528.77588
5390357801088.36523
5386532167496.59570
4540606979628.41309
4117641035385.00732
4638634674001.62402
4035251759723.65820
5245363932936.14746
4786757037132.64844
5003123319180.95703
4353004260914.96680
4733360917160.98047
4547924708272.17773
4942556273002.41309
5098962510435.63770
4794429713996.06445
4258945430226.08057
5289877403464.54590
4648371470432.39551
4048950361392.17285
4015622482362.31055
4390693722885.96094
5387524995883.31836
3952163543901.27246
4250683162091.91602
5402065144869.30371
3816556602878.78418
5418841119694.49707
4238341218866.76025
3857154805337.36719
4171605919347.28662
5456007894482.73633
4366131466908.13330
3878328386456.80566
5411947167534.90723
4092658071372.31934
3742587877638.72949
5520884824823.76172
4421569078332.45020
4072817066937.55225
5321575152965.83203
4336231570874.95264
4501789268634.71094
5267621917496.96191
5393231512420.60156
4302871150531.74365
4486330273812.87891
5476497871670.14844
4489360854449.53613
4189227344419.31396
5455003564193.29785
4394212540016.35352
4228066888373.17676
4168227891782.77100
4313489814528.77588
5390357801088.36719
3857154805337.36670
4171605919347.28662
5456007894482.73535
3617156623489.85596
5599047946686.81250
3873037295334.80762
3570960636416.03174
3808092833741.94287
5638227950829.65918
3530077556954.05469
3414178851479.44287
5716506368867.26660
4039108723552.34082
3669674288195.07959
5542330929153.68164
3961497272992.97510
4338831204058.16602
5485118612105.37793
4160713839141.35742
4271985909151.42139
5615214981568.27148
5664889629035.42969
4252277827834.24609
4215161058665.57959
5569056066621.19434
4349285523535.28320
4234255887398.55078
5386532167496.59570
4540606979628.41211
4117641035385.00732
4366131466908.13281
3878328386456.80615
5411947167534.90918
3570960636416.03027
3808092833741.94141
5638227950829.65918
3355756245019.56396
3404112427362.29004
5768827051237.87012
3355756245019.56250
3404112427362.28906
5768827051237.87109
3570960636416.02979
3808092833741.94043
5638227950829.66016
4366131466908.13184
3878328386456.80518
5411947167534.90625
5386532167496.59473
4540606979628.41113
4117641035385.00537
5569056066621.19727
4349285523535.28320
4234255887398.55029
5664889629035.42773
4252277827834.24609
4215161058665.58105
4160713839141.35840
4271985909151.42285
5615214981568.26855
3961497272992.97607
4338831204058.16797
5485118612105.37500
4039108723552.34277
3669674288195.08154
5542330929153.68164
3530077556954.05420
3414178851479.44482
5716506368867.26758
3570960636416.02930
3808092833741.94043
5638227950829.66016
3617156623489.85303
5599047946686.81250
3873037295334.80420
3857154805337.36523
4171605919347.28613
5456007894482.73730
4168227891782.76904
4313489814528.77588
5390357801088.36523
5455003564193.30078
4394212540016.35156
4228066888373.17529
5476497871670.14941
4489360854449.53418
4189227344419.31348
5393231512420.59570
4302871150531.74219
4486330273812.87793
4336231570874.95166
4501789268634.71191
5267621917496.95898
4421569078332.45020
4072817066937.55029
5321575152965.83105
4092658071372.31836
3742587877638.73096
5520884824823.76367
4366131466908.13135
3878328386456.80566
5411947167534.90820
3857154805337.36426
4171605919347.28467
5456007894482.73438
3816556602878.78223
5418841119694.49707
4238341218866.75635
3952163543901.27148
4250683162091.91357
5402065144869.30469
4015622482362.31055
4390693722885.96045
5387524995883.31738
5289877403464.54590
4648371470432.39355
4048950361392.17188
5098962510435.63672
4794429713996.06348
4258945430226.08057
4733360917160.98047
4547924708272.18066
4942556273002.41504
4786757037132.64844
5003123319180.95703
4353004260914.96875
4638634674001.62109
4035251759723.65918
5245363932936.14746
5386532167496.59473
4540606979628.41016
4117641035385.00439
4168227891782.76855
4313489814528.77490
5390357801088.36523
3952163543901.27051
4250683162091.91406
5402065144869.30566
3743413701808.21729
4101227781384.77832
5491219856676.45996
3712454990584.39551
4013207802868.84180
5545559889454.52344
4243691146592.78906
3784659830005.80518
5467563036599.22949
4521597427923.35645
4063822171860.90381
5272835663750.58691
4612121153236.81738
4409325670768.31445
5106180345918.47559
5167920922766.84863
4621722430801.81152
4419309150877.38574
5307537356426.36816
4651481983454.59375
4197117535974.10645
5569056066621.19531
4349285523535.28369
4234255887398.54932
5455003564193.29980
4394212540016.35156
4228066888373.17529
4015622482362.31006
4390693722885.96094
5387524995883.31836
3712454990584.39551
4013207802868.84375
5545559889454.52734
3473795179390.07715
5701921467733.84961
3617274566736.83545
3617274566736.83643
3473795179390.07861
5701921467733.85156
4013207802868.84521
3712454990584.39502
5545559889454.52539
4390693722885.96338
4015622482362.31104
5387524995883.31934
4228066888373.17725
4394212540016.35352
5455003564193.29980
5569056066621.19531
4234255887398.54932
4349285523535.28271
5664889629035.42773
4252277827834.24609
4215161058665.58057
5476497871670.14941
4489360854449.53320
4189227344419.31104
5289877403464.54688
4648371470432.39355
4048950361392.17236
4243691146592.78809
3784659830005.80566
5467563036599.23047
3617274566736.83545
3473795179390.07861
5701921467733.84961
3296473844921.47217
3296473844921.46973
5780645908711.79980
3577754695893.28320
3387873622170.75146
5678718917055.86621
4076502038650.03320
3670182530207.87158
5532941749709.00684
3957884067652.50049
4234480991821.89648
5590514184144.53125
4142597411438.34814
4179771252713.13232
5706004090068.38086
4160713839141.35645
4271985909151.42188
5615214981568.27148
5393231512420.59961
4302871150531.74219
4486330273812.87695
5098962510435.63770
4794429713996.06348
4258945430226.08057
4521597427923.35645
4063822171860.90430
5272835663750.58887
4013207802868.84424
3712454990584.39600
5545559889454.52734
3577754695893.28271
3387873622170.75098
5678718917055.86719
3361734092751.48535
3455153422724.71094
5636360501875.18164
3533375720936.51611
3762934702266.17090
5519374168300.11816
3844380916452.50488
3966015690680.31738
5546830026809.34668
4114170645275.46094
4009855612019.85938
5657877805496.14160
3961497272992.97607
4338831204058.16797
5485118612105.37598
4336231570874.95117
4501789268634.71191
5267621917496.95996
4733360917160.98047
4547924708272.18066
4942556273002.41309
4612121153236.81738
4409325670768.31348
5106180345918.47559
4390693722885.96191
4015622482362.31006
5387524995883.32031
4076502038650.03223
3670182530207.86914
5532941749709.00684
3533375720936.51514
3762934702266.17236
5519374168300.12109
3475084489509.79590
5440600572840.63379
3746376583504.31836
3616272721136.59033
3802502167293.07227
5464217671610.51855
3734540102310.29395
4054324439420.30859
5536442209474.23730
4039108723552.34375
3669674288195.08203
5542330929153.68066
4421569078332.44922
4072817066937.54980
5321575152965.83008
4786757037132.64844
5003123319180.95801
4353004260914.97021
5167920922766.84863
4621722430801.81055
4419309150877.38477
4228066888373.17676
4394212540016.35352
5455003564193.29980
3957884067652.50000
4234480991821.89600
5590514184144.53125
3844380916452.50439
3966015690680.31641
5546830026809.34570
3616272721136.58887
3802502167293.07275
5464217671610.51562
3430303490272.19531
3625828967528.93799
5522355935014.28320
3436668742560.05322
3676378330839.97852
5603079424517.12891
3530077556954.05518
3414178851479.44482
5716506368867.26758
4092658071372.31836
3742587877638.73047
5520884824823.76367
4638634674001.62207
4035251759723.65869
5245363932936.14648
5307537356426.36719
4651481983454.59277
4197117535974.10547
5569056066621.19629
4234255887398.55078
4349285523535.28271
4142597411438.34814
4179771252713.13232
5706004090068.37598
4114170645275.45947
4009855612019.85938
5657877805496.14355
3734540102310.29395
4054324439420.30859
5536442209474.23828
3436668742560.05273
3676378330839.97754
5603079424517.12988
3304962204297.57568
3322176336989.70361
5732603808976.76758
3210921283348.94824
3278741488991.24756
5679227767062.76074
3523417180103.05371
3714816366816.93311
5627000007773.14258
4327939482610.03125
3887232304305.38623
5399318979476.43555
4854803154521.22656
5071744583430.81152
4119470008407.61963
5307537356426.36719
4651481983454.59277
4197117535974.10449
4271985909151.42285
4160713839141.35840
5615214981568.27148
3992249357144.67139
4029129094539.82568
5735048808128.57129
3775826898087.22754
3870184037932.54639
5621995489372.46680
3692463406010.64404
3446234663383.99561
5484818838080.77637
3317907326405.12646
3208790594725.92285
5568551651461.29980
3523417180103.05420
3714816366816.93359
5627000007773.14355
3590300615436.47656
3918156289850.41602
5599700858385.93652
3904880888960.28760
4294703220747.35303
5415412239452.99316
4249734798256.62646
4627776845354.89062
5158004413343.30078
5167920922766.85156
4621722430801.81152
4419309150877.38477
5393231512420.59961
4486330273812.87793
4302871150531.74268
4404604171880.48633
4112357719248.42188
5530554790392.41602
4076379358598.70947
4218266569629.89355
5528946417869.00781
4079053498972.11621
3921036177827.86621
5471794413415.26074
3895126897442.38477
3634801465860.71631
5529431399944.11133
4327939482610.03125
3887232304305.38574
5399318979476.43652
3904880888960.28760
4294703220747.35449
5415412239452.99316
3936840788666.98584
5317786679958.00977
4512934709775.94238
4154824350555.35547
4660359163605.96484
5167430966204.70215
4409325670768.31445
4612121153236.81543
5106180345918.47559
5098962510435.63672
4794429713996.06348
4258945430226.08057
5157702779341.50098
4818649248895.55176
4131260982236.12109
4625864947611.02246
4175061745642.67432
5238777448739.15039
4455484352331.08203
4196357194774.91113
5272649701319.50293
4465476083657.54004
3969688555178.36377
5317362223060.90820
4854803154521.22461
5071744583430.81152
4119470008407.61963
4249734798256.62646
4627776845354.89062
5158004413343.30176
4154824350555.35449
4660359163605.96484
5167430966204.70117
4020148570493.93799
5199557308832.71680
4685922756244.82324
4063822171860.90527
4521597427923.35645
5272835663750.58887
4521597427923.35547
4063822171860.90430
5272835663750.58789
4685922756244.82520
5199557308832.71680
4020148570493.93701
4660359163605.96582
4154824350555.35400
5167430966204.69824
4627776845354.89160
4249734798256.62842
5158004413343.30078
4854803154521.22656
5071744583430.81055
4119470008407.61963
5307537356426.36719
4651481983454.59277
4197117535974.10498
5167920922766.84961
4621722430801.81152
4419309150877.38379
4409325670768.31445
4612121153236.81543
5106180345918.47754
4063822171860.90527
4521597427923.35645
5272835663750.59082
3784659830005.80469
4243691146592.78760
5467563036599.22852
3712454990584.39600
4013207802868.84424
5545559889454.52637
4101227781384.78174
3743413701808.21680
5491219856676.45801
4250683162091.91650
3952163543901.27051
5402065144869.30469
4313489814528.77490
4168227891782.77051
5390357801088.36523
4117641035385.00488
4540606979628.41016
5386532167496.59375
4271985909151.42285
4160713839141.35742
5615214981568.27344
5393231512420.59863
4486330273812.87598
4302871150531.74219
5098962510435.63672
4794429713996.06152
4258945430226.07959
4521597427923.35547
4063822171860.90527
5272835663750.58887
3712454990584.39502
4013207802868.84521
5545559889454.52539
3387873622170.75195
5678718917055.86719
3577754695893.28271
3455153422724.70996
3361734092751.48340
5636360501875.18066
3762934702266.17139
3533375720936.51611
5519374168300.11914
3966015690680.31738
3844380916452.50439
5546830026809.34668
4009855612019.85938
4114170645275.45947
5657877805496.14160
3992249357144.67041
4029129094539.82471
5735048808128.56934
4404604171880.48633
4112357719248.42188
5530554790392.41602
5157702779341.50098
4818649248895.55273
4131260982236.12158
4685922756244.82520
5199557308832.71680
4020148570493.93799
4101227781384.77979
3743413701808.21533
5491219856676.45898
3455153422724.71143
3361734092751.48193
5636360501875.18066
3082457108085.94531
5592313186835.21289
3082457108085.94482
3275647909348.87451
3116821228733.45117
5440955365074.49902
3622484597520.15820
3416804218370.72607
5452703994598.54590
3755755588901.11670
3791191394636.56055
5670529914477.23438
3775826898087.22852
3870184037932.54688
5621995489372.46973
4076379358598.71143
4218266569629.89355
5528946417869.00684
4625864947611.02246
4175061745642.67480
5238777448739.14941
4660359163605.96582
4154824350555.35547
5167430966204.69922
4250683162091.91650
3952163543901.27148
5402065144869.30566
3762934702266.16992
3533375720936.51514
5519374168300.11816
3275647909348.87402
3116821228733.45264
5440955365074.50000
2974556173139.18994
5241755530692.67090
3086274360623.35400
3138881864325.92725
3273672188553.18994
5195832428586.10742
3453254358287.81836
3535616652320.79150
5436463292495.94238
3692463406010.64551
3446234663383.99609
5484818838080.77637
4079053498972.11572
3921036177827.86475
5471794413415.25977
4455484352331.08105
4196357194774.91064
5272649701319.50195
4627776845354.89258
4249734798256.62842
5158004413343.30176
4313489814528.77588
4168227891782.76953
5390357801088.36523
3966015690680.31689
3844380916452.50439
5546830026809.34863
3622484597520.15723
3416804218370.72412
5452703994598.54395
3138881864325.92676
3273672188553.19043
5195832428586.11035
2964658910963.89062
3168931457160.78369
5103262339771.97852
3110290511721.77148
3270854389611.26270
5295819693985.76562
3317907326405.12744
3208790594725.92432
5568551651461.29980
3895126897442.38623
3634801465860.71826
5529431399944.11523
4465476083657.54004
3969688555178.36377
5317362223060.90820
4854803154521.22656
5071744583430.81152
4119470008407.61963
4117641035385.00732
4540606979628.41113
5386532167496.59570
4009855612019.85938
4114170645275.45947
5657877805496.13965
3755755588901.11670
3791191394636.56055
5670529914477.23438
3453254358287.81689
3535616652320.79004
5436463292495.94336
3110290511721.77148
3270854389611.26074
5295819693985.76367
3007590405719.04785
5431774554494.89746
3026215666747.98291
2832410922492.53564
2877811909544.94434
5212250138075.96094
3409787996384.09521
3251706779348.61572
5435984508653.11035
4007684589032.57666
3703501823742.76025
5463424588895.81348
4465476083657.54102
3969688555178.36475
5317362223060.90820
4638634674001.62402
4035251759723.65918
5245363932936.14844
4338831204058.16748
3961497272992.97656
5485118612105.37988
3870184037932.54688
3775826898087.22803
5621995489372.46973
3425052304115.02051
3456877521632.32520
5433494686192.19434
3113619902015.66895
3039469154401.10352
5055331677626.87305
2833446669738.33984
2744578535482.45459
4964873007541.08789
3409787996384.09570
3251706779348.61719
5435984508653.11230
3404661508326.52979
3693261449470.35107
5545581236238.89160
3795301991373.36475
4099303452972.40479
5494471644404.05273
4455484352331.08203
4196357194774.91064
5272649701319.50391
4786757037132.64844
5003123319180.95996
4353004260914.96777
5267621917496.96094
4501789268634.71191
4336231570874.95117
4218266569629.89355
4076379358598.70947
5528946417869.00781
3725402405507.13770
3975021885940.05811
5586158490962.85156
3646683878336.22168
3529550660518.38525
5447991046968.10254
3492325073125.38428
3284685444258.53760
5340746116483.24805
4007684589032.57324
3703501823742.76074
5463424588895.81250
3795301991373.36230
4099303452972.40479
5494471644404.05273
3890984643006.82959
4397796163665.09912
5433157694899.46973
4175061745642.67383
4625864947611.02246
5238777448739.15137
4547924708272.17871
4733360917160.98242
4942556273002.41309
4942556273002.41406
4733360917160.98047
4547924708272.17969
5238777448739.14844
4625864947611.02246
4175061745642.67383
4397796163665.09961
3890984643006.83057
5433157694899.46680
4099303452972.40674
3795301991373.36523
5494471644404.05273
4007684589032.57471
3703501823742.76318
5463424588895.81348
4465476083657.54199
3969688555178.36475
5317362223060.90820
4455484352331.08203
4196357194774.90967
5272649701319.50391
4175061745642.67285
4625864947611.02246
5238777448739.15137
4131260982236.12158
4818649248895.55371
5157702779341.50000
4258945430226.08057
4794429713996.06445
5098962510435.63672
4612121153236.81641
4409325670768.31445
5106180345918.47559
4660359163605.96484
4154824350555.35596
5167430966204.69922
4512934709775.94629
3936840788666.98633
5317786679958.01074
4294703220747.35400
3904880888960.28760
5415412239452.99121
4327939482610.03271
3887232304305.38623
5399318979476.43555
4638634674001.62305
4035251759723.65820
5245363932936.14648
4786757037132.64844
5003123319180.95801
4353004260914.96582
4547924708272.17773
4733360917160.98145
4942556273002.41309
4258945430226.08057
4794429713996.06641
5098962510435.63672
4048950361392.17383
4648371470432.39551
5289877403464.54492
4015622482362.31055
4390693722885.96289
5387524995883.32031
4250683162091.91455
3952163543901.27246
5402065144869.30566
4238341218866.75830
3816556602878.78271
5418841119694.49414
4171605919347.28662
3857154805337.36670
5456007894482.73438
4366131466908.13135
3878328386456.80566
5411947167534.90625
4338831204058.16650
3961497272992.97510
5485118612105.37793
5267621917496.96191
4501789268634.71289
4336231570874.95166
4942556273002.41309
4733360917160.98047
4547924708272.17871
4612121153236.81641
4409325670768.31445
5106180345918.47559
4015622482362.30908
4390693722885.96191
5387524995883.31836
3670182530207.86865
4076502038650.03223
5532941749709.00684
3533375720936.51465
3762934702266.16992
5519374168300.11816
3746376583504.31836
3475084489509.79492
5440600572840.63379
3802502167293.07227
3616272721136.59033
5464217671610.51855
4054324439420.30811
3734540102310.29541
5536442209474.23828
3870184037932.54688
3775826898087.22852
5621995489372.46777
4218266569629.89307
4076379358598.70898
5528946417869.00586
5238777448739.15137
4625864947611.02246
4175061745642.67529
4660359163605.96582
4154824350555.35400
5167430966204.69824
4250683162091.91455
3952163543901.27148
5402065144869.30566
3533375720936.51416
3762934702266.16992
5519374168300.11816
3116821228733.45117
3275647909348.87354
5440955365074.49902
3086274360623.35498
2974556173139.18945
5241755530692.67285
3273672188553.18945
3138881864325.92529
5195832428586.10645
3535616652320.79102
3453254358287.81787
5436463292495.94238
3425052304115.02246
3456877521632.32715
5433494686192.19434
3725402405507.13770
3975021885940.05811
5586158490962.85156
4397796163665.09961
3890984643006.83057
5433157694899.47070
4512934709775.94531
3936840788666.98633
5317786679958.00977
4238341218866.76074
3816556602878.78076
5418841119694.49414
3746376583504.31689
3475084489509.79590
5440600572840.63477
3086274360623.35303
2974556173139.18799
5241755530692.67285
2579687624230.29932
2579687624230.30029
4884075333514.35840
2671113754587.35840
2607753618212.46387
4671529621836.45117
2996143106623.56641
3021162747106.32568
4969497639020.46484
3113619902015.66895
3039469154401.10352
5055331677626.87305
3646683878336.22217
3529550660518.38525
5447991046968.10254
4099303452972.40723
3795301991373.36426
5494471644404.05078
4294703220747.35449
3904880888960.28711
5415412239452.99023
4171605919347.28711
3857154805337.36621
5456007894482.73438
3802502167293.07227
3616272721136.59033
5464217671610.51758
3273672188553.18799
3138881864325.92578
5195832428586.10645
2671113754587.35742
2607753618212.46484
4671529621836.45215
2283744206327.31592
4264255648145.84717
2450493175752.68066
2538711094607.90479
2621249369883.30371
4470032159627.47168
2833446669738.34082
2744578535482.45312
4964873007541.08594
3492325073125.38574
3284685444258.53809
5340746116483.24707
4007684589032.57520
3703501823742.76318
5463424588895.81250
4327939482610.03125
3887232304305.38574
5399318979476.43457
4366131466908.13135
3878328386456.80615
5411947167534.90332
4054324439420.30811
3734540102310.29443
5536442209474.23730
3535616652320.78955
3453254358287.81641
5436463292495.93848
2996143106623.56641
3021162747106.32520
4969497639020.46484
2538711094607.90430
2621249369883.30273
4470032159627.47168
2387950793782.83008
4524387674170.66113
2448811387449.38721
2154117583115.90796
2150066376476.92749
4056055451112.62549
2864500884968.57617
2702574693852.97168
4788073297286.00781
3492325073125.38867
3284685444258.53809
5340746116483.24609
3895126897442.38428
3634801465860.71680
5529431399944.11328
4092658071372.32031
3742587877638.73145
5520884824823.76270
4039108723552.34375
3669674288195.08203
5542330929153.68164
3446234663383.99561
3692463406010.64551
5484818838080.77441
3039469154401.10156
3113619902015.66895
5055331677626.87305
2486500877921.04102
2472440532196.48193
4259757997622.23975
2088931085948.12207
1981753212950.87378
3718044574418.18115
2864500884968.57666
2702574693852.97070
4788073297286.00879
3039005487465.18359
3180735337059.39307
5149602515612.35840
3646683878336.22217
3529550660518.38379
5447991046968.10059
4079053498972.11475
3921036177827.86621
5471794413415.25977
4072817066937.55176
4421569078332.45215
5321575152965.83301
4072817066937.55176
4421569078332.44922
5321575152965.82910
3921036177827.86621
4079053498972.11670
5471794413415.26270
3529550660518.38574
3646683878336.22070
5447991046968.10156
3180735337059.39404
3039005487465.18506
5149602515612.35938
2864500884968.57764
2702574693852.96924
4788073297286.00781
3492325073125.38428
3284685444258.53516
5340746116483.24609
3646683878336.22168
3529550660518.38428
5447991046968.10059
3725402405507.13672
3975021885940.05762
5586158490962.84961
4076379358598.70898
4218266569629.89600
5528946417869.00684
4336231570874.95166
4501789268634.70996
5267621917496.96094
4353004260914.97021
4786757037132.64844
5003123319180.95703
4196357194774.91113
4455484352331.08203
5272649701319.50293
3795301991373.36621
4099303452972.40674
5494471644404.05273
3693261449470.35352
3404661508326.53174
5545581236238.89160
3409787996384.09668
3251706779348.61572
5435984508653.10938
3895126897442.38379
3634801465860.71777
5529431399944.11426
4079053498972.11475
3921036177827.86768
5471794413415.25977
4076379358598.70801
4218266569629.89355
5528946417869.00684
4112357719248.42041
4404604171880.48633
5530554790392.41406
4302871150531.74219
4486330273812.88184
5393231512420.59766
4419309150877.38672
4621722430801.81348
5167920922766.84961
4249734798256.62842
4627776845354.89355
5158004413343.30371
3904880888960.28906
4294703220747.35596
5415412239452.99316
3918156289850.41992
3590300615436.47754
5599700858385.93555
3714816366816.93555
3523417180103.05469
5627000007773.14258
4092658071372.31885
3742587877638.73096
5520884824823.76172
4072817066937.55225
4421569078332.45020
5321575152965.83105
4336231570874.95312
4501789268634.71191
5267621917496.96094
4302871150531.74268
4486330273812.88086
5393231512420.59863
4189227344419.31348
4489360854449.53711
5476497871670.14746
4228066888373.17725
4394212540016.35547
5455003564193.29980
4168227891782.77051
4313489814528.77734
5390357801088.36523
4171605919347.28906
3857154805337.36719
5456007894482.73535
3873037295334.80811
3617156623489.85449
5599047946686.81055
3808092833741.94238
3570960636416.03027
5638227950829.65723
4039108723552.34326
3669674288195.08203
5542330929153.68164
4072817066937.55029
4421569078332.44922
5321575152965.83105
4353004260914.97021
4786757037132.64844
5003123319180.95898
4419309150877.38477
4621722430801.81055
5167920922766.84961
4228066888373.17627
4394212540016.35303
5455003564193.29980
3957884067652.50000
4234480991821.89453
5590514184144.53027
3844380916452.50439
3966015690680.31885
5546830026809.34766
3802502167293.07275
3616272721136.58887
5464217671610.51758
3625828967528.93799
3430303490272.19434
5522355935014.28418
3676378330839.97754
3436668742560.05469
5603079424517.12891
3446234663383.99512
3692463406010.64502
5484818838080.77441
3921036177827.86475
4079053498972.11621
5471794413415.26074
4196357194774.91113
4455484352331.08105
5272649701319.50293
4249734798256.62842
4627776845354.89160
5158004413343.30078
4168227891782.76953
4313489814528.77490
5390357801088.36523
3844380916452.50342
3966015690680.31641
5546830026809.34668
3416804218370.72363
3622484597520.15576
5452703994598.54395
3273672188553.18994
3138881864325.92578
5195832428586.10645
3168931457160.78320
2964658910963.88867
5103262339771.97852
3270854389611.26074
3110290511721.77295
5295819693985.76562
3039469154401.10156
3113619902015.66797
5055331677626.87305
3529550660518.38525
3646683878336.22070
5447991046968.10254
3795301991373.36475
4099303452972.40723
5494471644404.05273
3904880888960.28809
4294703220747.35449
5415412239452.99121
4171605919347.28711
3857154805337.36426
5456007894482.73340
3802502167293.07080
3616272721136.59033
5464217671610.51660
3273672188553.18945
3138881864325.92529
5195832428586.10742
2607753618212.46436
2671113754587.35547
4671529621836.45215
2450493175752.67969
2283744206327.31543
4264255648145.84619
2621249369883.30371
2538711094607.90576
4470032159627.47070
2486500877921.04150
2472440532196.48193
4259757997622.24170
3180735337059.39551
3039005487465.18555
5149602515612.35938
3693261449470.35352
3404661508326.53174
5545581236238.89258
3918156289850.41895
3590300615436.47754
5599700858385.93555
3873037295334.80957
3617156623489.85352
5599047946686.81250
3625828967528.93750
3430303490272.19531
5522355935014.28418
3168931457160.78174
2964658910963.88770
5103262339771.97656
2450493175752.67822
2283744206327.31396
4264255648145.84521
1737713924215.55786
1737713924215.55859
3398068783524.88135
1865969173710.48267
1867906275432.69116
3326529676352.39697
2088931085948.12329
1981753212950.87231
3718044574418.17920
2864500884968.57812
2702574693852.97070
4788073297286.00879
3409787996384.09717
3251706779348.61670
5435984508653.11035
3714816366816.93457
3523417180103.05371
5627000007773.14258
3808092833741.94092
3570960636416.03027
5638227950829.65723
3676378330839.97656
3436668742560.05273
5603079424517.12598
3270854389611.26172
3110290511721.77246
5295819693985.76562
2621249369883.30225
2538711094607.90527
4470032159627.47070
1865969173710.48218
1867906275432.69092
3326529676352.39648
1466426454679.29834
2899516965710.83789
1573102475505.22949
1214282514401.00684
1192542955737.08594
2244374713774.81445
2088931085948.12036
1981753212950.87061
3718044574418.17480
2744578535482.45264
2833446669738.34131
4964873007541.08594
3208790594725.92285
3317907326405.12598
5568551651461.29980
3414178851479.44336
3530077556954.05273
5716506368867.26758
3414178851479.44434
3530077556954.05469
5716506368867.26855
3208790594725.92334
3317907326405.12549
5568551651461.29980
2744578535482.45215
2833446669738.33936
4964873007541.08398
1981753212950.87158
2088931085948.12280
3718044574418.17871
1192542955737.08594
1214282514401.00757
2244374713774.81445
2088931085948.12036
1981753212950.87036
3718044574418.17578
2472440532196.47852
2486500877921.03809
