p+0.04_10.8241_0 dE= 0.01041
p+0.04_10.8241_1 dE= 0.00879
actual force   predicted force   difference
5140044273609.50195
5505197071897.63770
4701420274432.72852
4531824794055.73730
4356391025239.36572
5894124356012.38379
5944901160211.32520
3382318204504.38135
3667540980818.81152
6242807294205.35742
5435355906210.63867
5397221370923.91992
5475940423087.08887
5678144892509.66602
4971557550907.45703
5952410776959.57812
6042801463713.28027
4669140470584.60449
4055345717995.91992
4352504219023.39160
6453723520158.67871
3685416883198.50635
5637258151774.01758
5591811668208.58984
5340161260991.75879
5208362973049.63672
5870442666593.58496
4859668584643.16895
4181379671990.03955
4154910437635.89941
4240289868322.16064
6106336398682.24707
6359486080275.68262
3395045767531.45068
5347838021393.27344
5383098045287.99414
5434726153509.53027
5014873381286.50977
4667423993904.87598
4309418683274.44678
4049245951671.82178
5793010619102.17285
3796281950556.67578
3424348745761.10938
6129311675961.24902
6202111020118.73145
5157416432780.94043
5157416432780.94336
3644003812778.76758
5996676061050.84375
5996676061050.84766
3644003812778.76904
4928199956704.04004
4706124002371.06445
4384887392314.55518
5601384430663.73828
5926662890747.71094
3830622042138.32373
5383098045287.99414
5347838021393.27637
5434726153509.53027
5014873381286.50879
4667423993904.87793
4309418683274.44824
4049245951671.82178
5793010619102.17188
3796281950556.67529
6129311675961.25098
6202111020118.73047
3424348745761.10449
5637258151774.01758
5591811668208.58984
5340161260991.75684
5208362973049.63867
5870442666593.58496
6106336398682.24414
4859668584643.16895
4240289868322.16113
4181379671990.04004
4154910437635.89893
6359486080275.67773
3395045767531.45361
5435355906210.63867
5397221370923.91992
5475940423087.08691
5678144892509.66406
4971557550907.45898
5952410776959.58105
4669140470584.60352
6042801463713.27832
4352504219023.39355
4055345717995.92090
3685416883198.50635
6453723520158.68457
5277756207796.15625
5366264116688.44629
5140044273609.50195
5505197071897.63965
4701420274432.72852
4531824794055.73633
4356391025239.36426
5894124356012.38477
5944901160211.32520
6242807294205.35742
3667540980818.81055
3382318204504.37939
5069946535984.21191
5084301209455.21191
4587745604039.83887
4452859212671.74219
4207323996789.18799
5424909998148.26855
5674455238894.43945
5920131132253.15332
5986996390036.21094
3522485287264.16113
3250044998572.17090
6467025117776.45605
5506574091770.10742
5544306269694.12988
5254877727192.17090
4985904544583.54883
5883245633738.78906
5875560583934.00488
4460173714249.14746
4354989038172.83984
4270378912521.42041
3454987735285.24756
3429512508612.91504
6489560722204.46973
5347838021393.27344
5383098045287.99414
5434726153509.53027
5014873381286.50977
4667423993904.87695
4309418683274.44678
5793010619102.17285
4049245951671.82373
3796281950556.67578
6129311675961.25195
6202111020118.72949
3424348745761.10742
4985904544583.54883
5506574091770.10742
5544306269694.12988
5254877727192.16992
5883245633738.78906
5875560583934.00391
4460173714249.14746
4354989038172.84033
4270378912521.42188
3429512508612.91504
3454987735285.24707
6489560722204.47070
5084301209455.21289
5069946535984.21094
4587745604039.83691
4452859212671.74219
4207323996789.18848
5424909998148.27246
5920131132253.15430
5674455238894.43848
5986996390036.21094
3522485287264.16162
3250044998572.17041
6467025117776.45703
5277756207796.15723
5366264116688.44727
5140044273609.50000
5505197071897.63672
4701420274432.72754
4531824794055.73535
4356391025239.36523
5894124356012.38672
5944901160211.32617
3667540980818.81299
6242807294205.35449
3382318204504.38330
5044292310118.45801
4975624244791.96582
5118407235574.43652
5657415818146.00781
5657642279462.84180
5620472435859.41211
4691531532926.18555
4188294503039.33398
4153870410920.30762
4097578456896.80566
2988913722080.14453
2669128483484.51465
5253866864669.92383
5253866864669.92480
4131617242502.05859
4131617242502.05811
5916042495077.21777
5916042495077.21680
2932417791384.59863
2932417791384.59619
4806829970622.79395
4942677758063.82422
4459472663307.51172
6170072638000.77344
5084301209455.21094
5069946535984.21289
5424909998148.27051
4587745604039.83691
4452859212671.74121
4207323996789.18896
5674455238894.44141
5986996390036.21094
5920131132253.15430
3522485287264.16162
3250044998572.16992
6467025117776.45898
5637258151774.01660
5591811668208.58984
5340161260991.75879
5208362973049.63770
5870442666593.58496
4859668584643.16895
4181379671990.04199
4240289868322.16016
4154910437635.89893
6106336398682.24707
6359486080275.68066
3395045767531.45068
5084301209455.21289
5069946535984.21387
4587745604039.83984
4452859212671.74219
5424909998148.27246
5674455238894.43945
4207323996789.19092
5920131132253.15625
5986996390036.21289
3522485287264.16260
3250044998572.17041
6467025117776.45801
5253866864669.92676
5253866864669.92676
4131617242502.06055
4131617242502.05713
5916042495077.22070
5916042495077.21484
2932417791384.59424
2932417791384.59717
4806829970622.79395
4942677758063.82617
4459472663307.51172
6170072638000.77441
5657642279462.84180
5657415818146.00684
5620472435859.41211
4975624244791.96680
5044292310118.45801
5118407235574.43457
4691531532926.18555
4153870410920.30713
4097578456896.80811
4188294503039.33447
2988913722080.14355
2669128483484.51416
4736193586345.72656
4714886009231.19336
4842685405751.76465
5045696400728.61914
4349409848008.58936
3816946034552.25684
3898899598560.78711
3628882311890.05762
5296928113352.25293
5390894244276.49609
2355737449392.21191
2375530281966.43359
5657415818146.00684
5657642279462.84180
5620472435859.41211
5044292310118.45898
5118407235574.43555
4975624244791.96582
4691531532926.18750
4153870410920.30957
4188294503039.33398
4097578456896.80469
2988913722080.14600
2669128483484.51416
5277756207796.15527
5366264116688.44727
5505197071897.63770
5140044273609.50195
4701420274432.72852
4531824794055.73828
4356391025239.36328
5894124356012.38379
5944901160211.32324
3667540980818.81201
6242807294205.35449
3382318204504.38135
5435355906210.63867
5397221370923.91992
5475940423087.08887
5678144892509.66504
4971557550907.45898
5952410776959.57910
4669140470584.60645
6042801463713.27734
4352504219023.39600
4055345717995.92188
3685416883198.50488
6453723520158.68262
5277756207796.15723
5366264116688.44629
5140044273609.50195
5505197071897.63770
4701420274432.72852
4531824794055.73535
4356391025239.36328
5944901160211.32617
5894124356012.38672
6242807294205.35449
3667540980818.81104
3382318204504.38330
4975624244791.96387
5044292310118.45801
5118407235574.43750
4691531532926.18750
4188294503039.33447
4153870410920.30859
4097578456896.80664
5657415818146.00781
5657642279462.84082
5620472435859.41113
2988913722080.14600
2669128483484.51416
4714886009231.19141
4736193586345.72656
4842685405751.76270
5045696400728.62012
4349409848008.58936
3816946034552.25342
3898899598560.78369
3628882311890.05908
5296928113352.25293
5390894244276.49609
2375530281966.43213
2355737449392.21045
5253292698827.22266
5280664586692.15527
5020174452095.41406
4972606231669.39844
4344442995275.02783
4522728180095.79395
4268090047704.49463
5722362204794.76270
5960206569897.49902
3397173749658.60400
3277644057602.56445
6276078140692.85840
5366264116688.44531
5277756207796.15527
5140044273609.50195
5505197071897.63770
4701420274432.72949
4531824794055.73730
4356391025239.36523
5894124356012.38672
5944901160211.32617
6242807294205.35742
3667540980818.81104
3382318204504.37939
5420606602458.65625
5423695301396.66797
5782107882668.19629
5789466309407.90039
5640895921624.57715
5937395474653.57520
5061079460572.99219
4722881036618.42773
4382970573905.96729
6294550253277.16211
3967597574213.72510
3692454405214.23291
5760917468973.19727
5719864450791.98242
5551448467266.02734
5405563225200.83398
5284166046106.13867
5927320205274.38477
5998370397218.17383
4847144198032.13574
6225477965873.05078
4263654533549.37695
4137025315836.24512
3915288620952.07227
5420606602458.65723
5423695301396.66992
5782107882668.20020
5789466309407.90332
5640895921624.58008
5937395474653.57520
5061079460572.99414
4722881036618.42676
4382970573905.96973
6294550253277.16211
3967597574213.72852
3692454405214.23340
5366264116688.44531
5277756207796.15723
5140044273609.50195
5505197071897.63867
4701420274432.72754
4531824794055.73633
4356391025239.36377
5894124356012.38770
5944901160211.32617
6242807294205.35840
3382318204504.38037
3667540980818.81152
4972606231669.39941
5020174452095.41797
5280664586692.15527
5253292698827.22656
4344442995275.02588
4522728180095.79590
4268090047704.49463
5722362204794.76367
5960206569897.50000
3277644057602.56738
3397173749658.60449
6276078140692.86230
5277756207796.15918
5366264116688.44629
5140044273609.50195
5505197071897.63770
4701420274432.73047
4531824794055.73633
5944901160211.32520
5894124356012.38770
4356391025239.36377
3667540980818.81104
6242807294205.35840
3382318204504.38086
5084301209455.21191
5069946535984.21094
5424909998148.27246
4587745604039.83789
4452859212671.74121
4207323996789.18848
5674455238894.44238
5920131132253.15430
5986996390036.21094
3522485287264.16162
3250044998572.16797
6467025117776.45703
5506574091770.10840
5544306269694.13184
5254877727192.16992
4985904544583.54980
5875560583934.00391
5883245633738.79102
4460173714249.14551
4354989038172.84131
4270378912521.42090
3429512508612.91650
3454987735285.24951
6489560722204.46973
5383098045287.99316
5434726153509.52832
5347838021393.27441
5014873381286.50781
4667423993904.87598
4049245951671.81934
4309418683274.44922
5793010619102.17285
3796281950556.67627
6202111020118.72754
6129311675961.24902
3424348745761.10742
5544306269694.12988
5506574091770.10547
5883245633738.79102
5875560583934.00391
5254877727192.16992
4985904544583.54883
4354989038172.84131
4460173714249.14746
4270378912521.42188
3454987735285.24902
3429512508612.91650
6489560722204.46777
5069946535984.21289
5084301209455.21289
5424909998148.27051
5920131132253.15723
5674455238894.43750
5986996390036.21094
4587745604039.83789
4452859212671.74121
4207323996789.19043
3522485287264.15918
3250044998572.17041
6467025117776.45801
5366264116688.44434
5277756207796.15625
5140044273609.50000
5505197071897.63770
4701420274432.72754
4531824794055.73535
4356391025239.36523
5894124356012.38477
5944901160211.32520
3667540980818.81104
6242807294205.35547
3382318204504.38037
5420606602458.65723
5423695301396.66797
5782107882668.19629
5789466309407.90332
5640895921624.57910
5937395474653.57617
5061079460572.99316
4722881036618.42773
4382970573905.97314
6294550253277.16602
3967597574213.72705
3692454405214.23291
5544306269694.13184
5506574091770.10645
5254877727192.16992
4985904544583.54883
4354989038172.84033
4460173714249.14746
4270378912521.41992
5875560583934.00195
5883245633738.79102
3454987735285.24658
3429512508612.91260
6489560722204.46973
3982366424199.78516
3982366424199.78662
5146722013104.37695
5146722013104.38086
5771062769440.60254
5771062769440.60156
3147558618110.32812
3147558618110.32373
3982931268418.17627
5254233332436.36133
4625288768662.01562
6359832352778.50977
4788789173337.33398
4866030777538.92578
4553070283115.22949
4041667417714.77539
3842490675142.05127
3568662520688.25586
3309090530185.97021
5293471370500.08105
3012509818993.55420
5695888600151.12012
6011630235229.10449
5971239392290.44727
3982366424199.78711
3982366424199.78662
5146722013104.38086
3147558618110.32520
3147558618110.32373
5771062769440.60156
5771062769440.60547
3982931268418.17676
5146722013104.38086
5254233332436.36035
4625288768662.01660
6359832352778.50488
5506574091770.10742
5544306269694.13184
5254877727192.16992
4985904544583.54980
4460173714249.14746
4354989038172.84131
4270378912521.42041
5875560583934.00098
5883245633738.78809
3454987735285.24902
3429512508612.91455
6489560722204.46680
5423695301396.66895
5420606602458.65723
5782107882668.19629
5789466309407.90332
5640895921624.57715
5937395474653.57617
5061079460572.99219
4722881036618.42578
4382970573905.96826
3967597574213.72705
6294550253277.16113
3692454405214.23145
5760917468973.19824
5719864450791.98340
5551448467266.02930
5927320205274.38574
5405563225200.83301
5284166046106.13867
5998370397218.17285
4847144198032.13574
6225477965873.05273
4263654533549.37451
4137025315836.24219
3915288620952.07178
5347838021393.27441
5383098045287.99414
5434726153509.53125
5014873381286.50977
4667423993904.87793
4309418683274.44824
5793010619102.17578
4049245951671.82031
3796281950556.67725
3424348745761.10693
6129311675961.24902
6202111020118.72656
4553070283115.22852
4788789173337.33301
4866030777538.92383
4041667417714.77490
3842490675142.05078
3568662520688.25488
3309090530185.96875
3012509818993.55664
5293471370500.08105
5695888600151.11914
6011630235229.10840
5971239392290.44727
4456765082662.71191
4456765082662.71191
3068617881830.85010
3068617881830.85205
5796896415327.04980
5796896415327.04980
4390788301680.28564
3725927258794.36572
3831285439929.24365
3127090475921.85791
5769400536742.77930
5330674936804.06348
4788789173337.33496
4866030777538.92383
4553070283115.22949
4041667417714.77490
3842490675142.05029
3568662520688.25488
5293471370500.08105
3309090530185.96826
3012509818993.55469
5695888600151.11719
5971239392290.44434
6011630235229.10547
5347838021393.27344
5383098045287.99023
5434726153509.52930
5014873381286.50684
4667423993904.87598
5793010619102.17285
4309418683274.44727
4049245951671.81836
3796281950556.67432
6129311675961.24902
6202111020118.72949
3424348745761.10693
5760917468973.19727
5719864450791.98340
5551448467266.02539
5405563225200.83301
5284166046106.13867
5927320205274.38477
5998370397218.17578
4847144198032.13672
6225477965873.05078
4263654533549.37598
4137025315836.24219
3915288620952.07227
5423695301396.66797
5420606602458.65625
5640895921624.57617
5782107882668.19629
5789466309407.90332
5937395474653.57520
5061079460572.99219
4722881036618.42578
4382970573905.96924
3967597574213.72607
6294550253277.16211
3692454405214.23340
5254877727192.16992
5506574091770.10547
5544306269694.13184
5875560583934.00586
5883245633738.79199
4985904544583.54883
4460173714249.14648
4354989038172.84180
4270378912521.42041
3454987735285.24805
3429512508612.91504
6489560722204.46777
3982366424199.78516
3982366424199.78662
5146722013104.38184
5146722013104.38086
3147558618110.32227
3147558618110.32471
3982931268418.17822
5771062769440.60156
5771062769440.60254
5254233332436.36035
4625288768662.01660
6359832352778.50781
4041667417714.77490
3842490675142.04883
4553070283115.22949
4788789173337.33594
4866030777538.92480
3568662520688.25635
3309090530185.96826
5293471370500.08008
3012509818993.55762
5695888600151.11719
6011630235229.10840
5971239392290.44727
3982366424199.78516
3982366424199.78418
5146722013104.37988
5146722013104.37793
5771062769440.60156
5771062769440.60449
3147558618110.32129
3147558618110.32324
3982931268418.17627
5254233332436.36133
4625288768662.01660
6359832352778.50781
5544306269694.13086
5506574091770.10547
5254877727192.16992
5875560583934.00195
5883245633738.79102
4985904544583.54785
4460173714249.14746
4354989038172.84180
4270378912521.42041
3454987735285.25000
3429512508612.91260
6489560722204.47070
5423695301396.66992
5420606602458.65820
5782107882668.19629
5789466309407.90430
5640895921624.57910
5937395474653.57324
5061079460572.99414
4722881036618.42676
4382970573905.96973
6294550253277.16211
3967597574213.72852
3692454405214.23340
5366264116688.44824
5277756207796.15918
5140044273609.50293
5505197071897.63965
4701420274432.72949
4531824794055.73828
4356391025239.36621
5894124356012.38770
5944901160211.32617
6242807294205.35742
3667540980818.81201
3382318204504.37939
5069946535984.21191
5084301209455.21191
5424909998148.27246
5674455238894.43945
5920131132253.15430
5986996390036.21094
4587745604039.83594
4452859212671.74121
4207323996789.18994
3522485287264.16113
3250044998572.16992
6467025117776.45898
5544306269694.13086
5506574091770.10840
4270378912521.42188
4354989038172.84229
4460173714249.14551
5254877727192.17285
4985904544583.54980
5875560583934.00195
5883245633738.79102
3429512508612.91260
3454987735285.24902
6489560722204.47070
5347838021393.27539
5383098045287.99316
5434726153509.53125
5014873381286.50781
4667423993904.87500
5793010619102.17188
4309418683274.44727
4049245951671.81738
3796281950556.67578
3424348745761.10449
6129311675961.24902
6202111020118.72949
4460173714249.14648
4354989038172.84033
4270378912521.42041
5254877727192.16895
4985904544583.54980
5506574091770.10645
5544306269694.12988
5875560583934.00391
5883245633738.79102
3429512508612.91504
3454987735285.25000
6489560722204.47070
5084301209455.21094
5069946535984.20898
5424909998148.26855
4587745604039.83789
4452859212671.74219
4207323996789.18799
5674455238894.43945
5920131132253.15430
5986996390036.20898
3522485287264.16406
3250044998572.16992
6467025117776.45801
5366264116688.44434
5277756207796.15723
5505197071897.63770
5140044273609.50195
4701420274432.72852
4531824794055.73730
4356391025239.36621
5894124356012.38672
5944901160211.32617
3667540980818.81299
3382318204504.38281
6242807294205.35742
5253292698827.22363
5280664586692.15625
5020174452095.41602
4972606231669.39941
4522728180095.79590
4344442995275.02783
4268090047704.49463
5722362204794.75977
5960206569897.50098
3397173749658.60303
3277644057602.56689
6276078140692.85938
5277756207796.15527
5366264116688.44531
5140044273609.50098
5505197071897.63672
4701420274432.72852
4531824794055.73730
4356391025239.36328
5894124356012.38477
5944901160211.32324
6242807294205.35547
3667540980818.81348
3382318204504.38232
5420606602458.65723
5423695301396.66797
5782107882668.20020
5789466309407.90527
5640895921624.57910
5937395474653.57617
5061079460572.99414
4722881036618.42480
4382970573905.97119
6294550253277.16211
3967597574213.72705
3692454405214.23291
5719864450791.98340
5760917468973.19629
5551448467266.02539
5405563225200.83301
5927320205274.38477
5998370397218.17383
5284166046106.13867
6225477965873.05371
4847144198032.13770
4263654533549.37695
4137025315836.24121
3915288620952.07275
5420606602458.65723
5423695301396.67090
5789466309407.90527
5782107882668.20020
5640895921624.57715
5061079460572.99219
5937395474653.57617
4722881036618.42676
4382970573905.97070
3967597574213.72705
6294550253277.16211
3692454405214.23340
5366264116688.44531
5277756207796.15527
5505197071897.63672
5140044273609.50098
4701420274432.72949
4531824794055.73535
4356391025239.36377
5944901160211.32617
5894124356012.38477
3667540980818.81104
6242807294205.35547
3382318204504.38037
5253292698827.22363
5280664586692.15723
5020174452095.41699
4972606231669.39844
4522728180095.79492
4344442995275.02686
4268090047704.49365
5722362204794.76172
5960206569897.49902
3397173749658.60254
3277644057602.56836
6276078140692.86230
5424430878793.83691
5163431139109.61035
5129365034414.50391
5530023911095.41797
4775163836658.17578
4573184512470.47363
4453985603303.47266
3774034127696.11279
3603447015500.20996
6085717862666.21484
6225593200168.46973
6642661557479.89258
5435355906210.63770
5397221370923.91895
5475940423087.08887
5678144892509.66602
5952410776959.57910
6042801463713.27734
4971557550907.45801
4669140470584.60547
4352504219023.39355
4055345717995.92041
6453723520158.68164
3685416883198.50586
5760917468973.19727
5719864450791.98242
5551448467266.02734
5405563225200.83105
5284166046106.13867
5927320205274.38574
5998370397218.17383
6225477965873.05078
4847144198032.13770
4137025315836.24414
4263654533549.37744
3915288620952.07666
5767050446971.56055
5767050446971.56152
6055911344935.48926
4036548514235.30420
4036548514235.30615
6055911344935.48730
5707007370582.12109
5414425045570.77637
5320090748677.84570
6035624268738.07031
4849057317767.00000
4332521662195.02246
5760917468973.19824
5719864450791.98340
5551448467266.02832
5927320205274.38574
5998370397218.17383
5405563225200.83398
5284166046106.13965
6225477965873.05078
4847144198032.13574
4263654533549.37744
4137025315836.24121
3915288620952.07422
5435355906210.63867
5475940423087.08789
5397221370923.91895
5678144892509.66602
4971557550907.45801
5952410776959.57910
6042801463713.27734
4669140470584.60547
4352504219023.39404
4055345717995.91797
6453723520158.68262
3685416883198.50977
5129365034414.50293
5163431139109.60742
5424430878793.83398
5530023911095.41699
4775163836658.17285
4573184512470.47266
4453985603303.47168
6225593200168.47363
6085717862666.21777
3774034127696.11523
3603447015500.20752
6642661557479.89551
5435355906210.63867
5397221370923.92090
5475940423087.08984
5678144892509.66504
4971557550907.45801
5952410776959.57812
6042801463713.27832
4669140470584.60449
4352504219023.39453
4055345717995.91992
3685416883198.50781
6453723520158.67969
4181379671990.04199
4154910437635.89941
4240289868322.16406
5208362973049.64062
5340161260991.75781
5637258151774.02051
5591811668208.59180
4859668584643.16992
5870442666593.58496
6106336398682.24414
6359486080275.68262
3395045767531.45312
5383098045287.99414
5347838021393.27344
5434726153509.52734
5014873381286.50781
4667423993904.87598
5793010619102.17285
4309418683274.44629
4049245951671.81738
3796281950556.67529
6129311675961.24902
6202111020118.72754
3424348745761.10693
5157416432780.93848
5157416432780.93945
5996676061050.84277
5996676061050.84570
3644003812778.76514
3644003812778.76660
4706124002371.06250
4928199956704.03809
4384887392314.55664
5926662890747.70898
5601384430663.73535
3830622042138.32080
5347838021393.27637
5383098045287.99512
5434726153509.53027
5014873381286.51074
4667423993904.87598
5793010619102.17285
4309418683274.44824
4049245951671.81885
6129311675961.24707
6202111020118.72949
3796281950556.67627
3424348745761.10498
5340161260991.75781
5637258151774.01465
5591811668208.58887
5208362973049.63867
5870442666593.58594
4859668584643.16992
4181379671990.03906
4154910437635.89844
4240289868322.16309
6106336398682.24707
6359486080275.68262
3395045767531.45264
5435355906210.63770
5475940423087.08789
5397221370923.91895
5678144892509.66602
4971557550907.45801
5952410776959.58105
6042801463713.28027
4669140470584.60547
4352504219023.39697
4055345717995.92285
3685416883198.50586
6453723520158.68359
5760917468973.19727
5719864450791.98047
5551448467266.02930
5405563225200.83203
5284166046106.13770
5998370397218.17383
5927320205274.38477
6225477965873.04980
4847144198032.13574
4263654533549.37598
4137025315836.24365
3915288620952.07227
5434726153509.52930
5383098045287.99414
5347838021393.27344
5014873381286.51074
5793010619102.17480
4667423993904.87793
4309418683274.44678
4049245951671.82080
3796281950556.67871
6129311675961.24805
6202111020118.72754
3424348745761.10742
4788789173337.33398
4866030777538.92676
4553070283115.22559
4041667417714.77441
3842490675142.04932
3568662520688.25146
3309090530185.96826
3012509818993.55566
5293471370500.08203
5695888600151.12207
5971239392290.44531
6011630235229.10742
4456765082662.71191
4456765082662.71289
3068617881830.85010
5796896415327.04688
3068617881830.85205
5796896415327.04980
4390788301680.28613
3831285439929.24365
3725927258794.36523
3127090475921.85938
5769400536742.78223
5330674936804.06543
4866030777538.92383
4788789173337.33398
4553070283115.23047
4041667417714.77490
3842490675142.05029
3568662520688.25488
3309090530185.96826
5293471370500.07910
3012509818993.55566
5695888600151.12207
5971239392290.44434
6011630235229.10840
5347838021393.27539
5383098045287.99316
5434726153509.52832
5014873381286.51074
4309418683274.44678
4667423993904.87598
4049245951671.81934
3796281950556.67529
5793010619102.17480
3424348745761.10498
6129311675961.25098
6202111020118.72949
5719864450791.98340
5760917468973.19824
5551448467266.02832
5405563225200.83398
5284166046106.13965
5927320205274.38477
5998370397218.17285
4847144198032.13574
6225477965873.05078
4263654533549.37842
4137025315836.24561
3915288620952.07275
5767050446971.56055
5767050446971.56348
6055911344935.48730
4036548514235.30371
4036548514235.30225
6055911344935.48926
5707007370582.12109
6035624268738.07031
5414425045570.77637
5320090748677.84668
4849057317766.99902
4332521662195.02051
5157416432780.94043
5157416432780.94043
3644003812778.76855
3644003812778.76660
5996676061050.84668
5996676061050.84570
4928199956704.04199
4706124002371.06250
4384887392314.55713
3830622042138.32227
5601384430663.73828
5926662890747.71094
4456765082662.71191
4456765082662.71094
3068617881830.85010
3068617881830.84961
5796896415327.04785
5796896415327.04688
4390788301680.28711
3127090475921.85693
3831285439929.24365
3725927258794.36523
5769400536742.78320
5330674936804.06543
4129187945374.81885
4129187945374.81885
4129187945374.81787
2766787132878.68018
2766787132878.67871
2766787132878.68115
5693198716720.66016
5693198716720.66309
5693198716720.66406
3391742488208.85986
3391742488208.85889
5191330345540.42383
4456765082662.71191
4456765082662.71191
3068617881830.85059
3068617881830.84961
5796896415327.04980
5796896415327.04688
4390788301680.28467
3831285439929.24219
3725927258794.36426
3127090475921.85596
5330674936804.06348
5769400536742.78320
5157416432780.94043
5157416432780.93945
5996676061050.84277
3644003812778.76709
3644003812778.76465
5996676061050.84277
4928199956704.03809
4706124002371.05957
4384887392314.55518
5601384430663.73145
3830622042138.32227
5926662890747.70898
5767050446971.56152
6055911344935.48828
6055911344935.48926
5767050446971.56152
4036548514235.30029
4036548514235.30518
5707007370582.12109
6035624268738.07031
5414425045570.77930
5320090748677.84668
4849057317767.00098
4332521662195.02490
5551448467266.02637
5719864450791.98340
5760917468973.19629
5927320205274.38574
5998370397218.17285
5405563225200.83496
5284166046106.13672
6225477965873.04980
4847144198032.13477
4137025315836.24316
4263654533549.37695
3915288620952.07520
5434726153509.53125
5383098045287.99414
5347838021393.27539
5014873381286.51074
4667423993904.87793
5793010619102.17285
4309418683274.44727
4049245951671.82129
3796281950556.67725
3424348745761.10303
6129311675961.24902
6202111020118.72949
4788789173337.33203
4553070283115.22949
4866030777538.92383
3842490675142.04932
4041667417714.77734
3568662520688.25586
3309090530185.96875
3012509818993.55469
5293471370500.08008
5695888600151.11914
5971239392290.44824
6011630235229.10547
4456765082662.71094
4456765082662.71191
3068617881830.85205
3068617881830.84961
5796896415327.04590
5796896415327.04785
4390788301680.28613
3831285439929.24121
3725927258794.36426
3127090475921.85742
5769400536742.78223
5330674936804.06250
4788789173337.33301
4866030777538.92383
4553070283115.22754
4041667417714.77490
3842490675142.04736
3568662520688.25439
3309090530185.97119
5293471370500.08008
3012509818993.55664
5695888600151.12109
5971239392290.44824
6011630235229.10938
5347838021393.27441
5383098045287.99316
5434726153509.53027
5014873381286.51074
5793010619102.17285
4667423993904.87598
4309418683274.44678
4049245951671.81934
3796281950556.67773
6129311675961.24902
6202111020118.72656
3424348745761.10742
5719864450791.98438
5760917468973.19434
5551448467266.02734
5405563225200.83398
5284166046106.13867
5927320205274.38477
5998370397218.17285
4847144198032.13672
6225477965873.05078
4137025315836.24219
4263654533549.37842
3915288620952.07178
5435355906210.63770
5475940423087.08984
5397221370923.92285
5678144892509.66504
5952410776959.58008
4971557550907.45801
6042801463713.27832
4669140470584.60449
4352504219023.39453
4055345717995.91992
6453723520158.68164
3685416883198.50586
4154910437635.90186
4181379671990.04150
4240289868322.16309
4859668584643.17090
5208362973049.63867
5340161260991.75879
5637258151774.01660
5591811668208.58887
5870442666593.58496
6106336398682.24316
3395045767531.45068
6359486080275.67969
5383098045287.99414
5434726153509.53320
5347838021393.27344
5014873381286.50879
5793010619102.17480
4667423993904.87695
4309418683274.44678
4049245951671.81934
3796281950556.67578
3424348745761.10303
6129311675961.25195
6202111020118.72949
5157416432780.94043
5157416432780.93945
5996676061050.84570
5996676061050.84668
3644003812778.77002
3644003812778.76611
4928199956704.03906
4706124002371.06250
5601384430663.73535
5926662890747.70898
4384887392314.55713
3830622042138.32129
5383098045287.99512
5347838021393.27539
5434726153509.53125
5014873381286.50977
5793010619102.17480
4667423993904.87598
4309418683274.44727
4049245951671.82080
3796281950556.67773
6129311675961.25195
6202111020118.73047
3424348745761.10498
5591811668208.59082
5637258151774.01660
5340161260991.75781
5208362973049.63965
5870442666593.58496
4859668584643.16699
4181379671990.04297
4154910437635.89941
4240289868322.16162
6106336398682.24707
6359486080275.67969
3395045767531.44922
5475940423087.08984
5435355906210.63867
5397221370923.91992
5678144892509.66309
5952410776959.58008
4971557550907.45703
6042801463713.27832
4669140470584.60449
4352504219023.39697
4055345717995.92236
6453723520158.68262
3685416883198.50732
5129365034414.50195
5163431139109.60840
5424430878793.83398
5530023911095.41797
4775163836658.17285
4573184512470.47363
4453985603303.47363
6085717862666.21875
6225593200168.47266
3774034127696.11426
3603447015500.21240
6642661557479.89551
5397221370923.92188
5435355906210.63672
5475940423087.08887
5678144892509.66504
4971557550907.45801
5952410776959.58008
6042801463713.27734
4669140470584.60449
4352504219023.39551
4055345717995.92090
3685416883198.50488
6453723520158.67969
5719864450791.98340
5760917468973.19727
5551448467266.02539
5927320205274.38477
5998370397218.17383
5405563225200.83301
5284166046106.13867
4847144198032.13574
6225477965873.04980
4263654533549.37695
4137025315836.24561
3915288620952.07227
5767050446971.56055
5767050446971.56152
6055911344935.48828
6055911344935.48828
4036548514235.30273
4036548514235.30664
5707007370582.12109
6035624268738.07031
5414425045570.77734
5320090748677.84570
4332521662195.02295
4849057317767.00293
5760917468973.19434
5719864450791.98340
5551448467266.02734
5405563225200.83398
5927320205274.38477
5998370397218.17285
5284166046106.13965
6225477965873.05273
4847144198032.13770
4263654533549.38037
4137025315836.24561
3915288620952.07520
5435355906210.63965
5475940423087.09082
5397221370923.92090
5678144892509.66504
4971557550907.45801
5952410776959.57910
6042801463713.27734
4669140470584.60449
4352504219023.39404
4055345717995.92188
3685416883198.50635
6453723520158.68164
5163431139109.60840
5129365034414.50391
5424430878793.83496
5530023911095.41699
4775163836658.17383
4573184512470.47363
4453985603303.47363
3774034127696.11377
3603447015500.20947
6085717862666.21680
6225593200168.47266
6642661557479.89355
5253292698827.22461
5280664586692.15625
5020174452095.41797
4972606231669.39941
4522728180095.79395
4344442995275.02734
4268090047704.49463
5722362204794.76172
5960206569897.49902
3397173749658.60645
3277644057602.56494
6276078140692.85840
5277756207796.15723
5366264116688.44727
5140044273609.50195
5505197071897.63672
4701420274432.72754
4531824794055.73633
4356391025239.36328
5894124356012.38770
5944901160211.32520
3667540980818.81299
6242807294205.35449
3382318204504.37891
5420606602458.65723
5423695301396.66992
5789466309407.90332
